,id,type,date,text,named_entities
137,new_york_herald_12148-bd6t532522_article_93,article,1918-09-20,"Usually Appears in Summer.
True influenza usually appears during the winter months. On the contrary,the so-called Spanish influenza
usuallyappears in summer months,
reaching its higlest point when the fly
is most active. The summer variety is
no new-comer. In war times it is more
easily propagated, perhaps, because of
the less effective organization of sanitation
TAs to treatment, I favor first of all,
the highest precautions of the- kind prescribed as preventive measures. Thus,
where this is done, you will, invariably,
notice a diminished number of cases,
perhaps none at all
Apart. from this, the simplest treatment is rest in bed, keep warm and an
initial purge of three grains of calome
(I prefer this, as it acts as an intestinal
antiseptic); then castor oil and then
small doses of quinine and salol three
times a day. If there is a sharp colic,
some form of opiate tablet may be used
under the direction of a medical man.","[('Summer', 'DATE'), ('the winter months', 'DATE'), ('Spanish', 'NORP'), ('summer months', 'DATE'), ('summer', 'DATE'), ('first', 'ORDINAL'), ('three', 'CARDINAL'), ('three', 'CARDINAL')]"
138,new_york_herald_12148-bd6t51413b_article_90,article,1919-02-21,"Buffalo- Herd Victims of Flu
Burer; Mont.; Thursday.—The induenza epidemis swept through the Tellowstone- Park buffälo hierd and killed
31.
William's Meu in the War.
New Vonk, Thursday.—Williams College contributed 1,651 men to the national service, of whom 29 were killed.
For Tuberculosis Hospital
SACRAMENro, Cal., Thursday.—A bill
in ther Legislature asks au approprintion uf 8250,000 for#the estahlishmeut
of a State Tuberculosig Hospital in the
California foot hills.
Lady-Bugs for France.
SAcnANtNro. Cal-, Tursday. — The
Eupply of California, lady-bugs will he
shipped to France immediately to combat the mealy-bug which is damaging
the French fruit trees.","[('Burer', 'GPE'), ('Mont.', 'GPE'), ('Tellowstone- Park', 'LOC'), ('31', 'CARDINAL'), ('William', 'PERSON'), ('New Vonk', 'GPE'), ('1,651', 'CARDINAL'), ('29', 'CARDINAL'), ('Tuberculosis Hospital', 'ORG'), ('Cal.', 'PERSON'), ('Thursday.—A', 'GPE'), ('bill\n', 'PERSON'), ('Legislature', 'ORG'), ('8250,000', 'CARDINAL'), ('a State Tuberculosig Hospital', 'ORG'), ('California', 'GPE'), ('Lady-Bugs', 'ORG'), ('France', 'GPE'), ('Cal-', 'PERSON'), ('Tursday', 'DATE'), ('France', 'GPE'), ('French', 'NORP')]"
139,new_york_herald_12148-bd6t51413b_article_196,article,1919-02-21,"(SPECIAL TELEGRAM TO THE HERALD.)
Lospos, Thursday.—Tom Ball, the
English international golfer and pror
fessional to the Rnynes Park Golf Club,
died from pneumonia, following influenza, on Tucsday night. He had only
recently been demobilized From##the
Royal Artillery, and had not completed
Jiis 28-day furlough. Ball was-bornat
Hoylake, in 1882.
ManserruEs, Thursday.—Funeral serTices for the poet Edmond Rostand tock
place here to-day in the preseüce, oft a
great crond. The rites were conducted
by. the sons of the deceused, Maurico
and Jean Rostand. The cortége then
weut to St. Vincent de Paul's Church,
where absolution was given. The body
was placed in the family vault in the
cemetery of Saint Peter.—Havas.","[('HERALD', 'ORG'), ('Lospos', 'PERSON'), ('English', 'LANGUAGE'), ('the Rnynes Park Golf Club', 'ORG'), ('Tucsday night', 'TIME'), ('Royal Artillery', 'PERSON'), ('Jiis', 'ORG'), ('28-day', 'DATE'), ('Hoylake', 'ORG'), ('1882', 'DATE'), ('ManserruEs', 'ORG'), ('Edmond Rostand', 'PERSON'), ('Maurico', 'GPE'), ('Jean Rostand', 'PERSON'), (""St. Vincent de Paul's Church"", 'FAC'), ('Saint Peter.—Havas', 'LOC')]"
140,new_york_herald_12148-bd6t51413b_article_195,article,1919-02-21,"(SPECTAL TELEGRAM T0 THE HERALD.)
Lowpon, Thursday.—Deaths from influenza, as revcaled by a return of the
Registrar-General issued last- night,
show an abrupt and alarming increase.
These figures cover the week ending
February 15.
In London 273 persons died from influenza, as against 99 in the previous
week. It will be instructive. to assocatesthese totals with those 6f each of
the preceding eleven weeks, wflich take
one back to the-last epidemic. They
were: 58, 33, 43, 68, 65, 95, 186, 322,
660.-942 and 1,178.
Thus it will-be seen that last week's
figures are slight in comparison with
those of the bad time in November.","[('T0', 'PRODUCT'), ('HERALD', 'ORG'), ('Lowpon', 'PERSON'), ('Registrar-General', 'ORG'), ('the week ending\nFebruary 15', 'DATE'), ('London', 'GPE'), ('273', 'CARDINAL'), ('99', 'CARDINAL'), ('the previous\nweek', 'DATE'), ('6f', 'CARDINAL'), ('the preceding eleven weeks', 'DATE'), ('58', 'CARDINAL'), ('33', 'DATE'), ('43', 'DATE'), ('68', 'DATE'), ('65', 'DATE'), ('95', 'DATE'), ('186', 'CARDINAL'), ('322', 'CARDINAL'), ('660.-942', 'CARDINAL'), ('1,178', 'CARDINAL'), (""last week's"", 'DATE'), ('November', 'DATE')]"
141,new_york_herald_12148-bd6t54039d_article_3,article,1920-05-19,"(By Special Cable to ihe Herald.)
MORRISTÖWN, N.J]., Tuesday.—Colonel
William D’Alton Mlann, editor ol“Toun
Topics, has died at his hiome here from
coniplications. following an' attack of influenza which he sussered last October.
Colonel Mann was born at Sandusky, O.,
September 27, 1830, and was educated as a
civil engincer. He entered the Union army
at the outbreak of ihe Civil War as captain öf the Michigan cavalry and was made
a colonel in 1862. He devised improvements
in the accoutrements of troops which were
used in the American and Austrian armies,
Irom which he acquired a fortune in
royalties.
After the war he settled in Mobile and
was a pioneer manulactürer of cotton-seed
oil. For several years he was proprietor
of the Mobjle.“Register.' He. was elected
to the gist Congress, but not seated.
In 187i he invented and patented the
boudoir car and introduced it throughout
Europe and founded the Compagnie Internationale des Wagons-Lits. He organised
the Mann Boudoir Car Company in New
Vork in 1883, later beught out by the Pullman Company
He had been president and editor of
*Toun Topics'' since 189i and founder and
bet of the Loral Legion and of mang clubs.","[('Special Cable', 'ORG'), ('Herald', 'GPE'), ('MORRISTÖWN', 'PERSON'), ('N.J', 'GPE'), ('William D’Alton Mlann', 'PERSON'), ('Topics', 'ORG'), ('last October', 'DATE'), ('Mann', 'PERSON'), ('Sandusky', 'PERSON'), ('O.', 'PERSON'), ('September 27, 1830', 'DATE'), ('ihe Civil War', 'EVENT'), ('Michigan', 'GPE'), ('1862', 'DATE'), ('American', 'NORP'), ('Austrian', 'NORP'), ('Irom', 'PERSON'), ('Mobile', 'GPE'), ('several years', 'DATE'), ('Mobjle', 'PERSON'), ('Congress', 'ORG'), ('187i', 'CARDINAL'), ('Europe', 'LOC'), ('the Compagnie Internationale des Wagons-Lits', 'ORG'), ('the Mann Boudoir Car Company', 'ORG'), ('1883', 'DATE'), ('the Pullman Company\n', 'ORG'), (""Toun Topics''"", 'PERSON'), ('189i', 'DATE'), ('the Loral Legion', 'ORG')]"
142,new_york_herald_12148-bd6t54039d_article_84,article,1920-05-19,"There is perhaps no man better informed as to#the actual conditions of
Central and Eastern Europe to-day
than Mr. Heury P. Davison, Chairman of the Red Cross Administrative
Council. As the result of close and
careful study of the needs of the famine-stricken and disease-ravaged peoples of Austria, Poland, Serbia and
Roumania by Américan Red Cross
commissiens, he sums up the need as
one of such vastness and urgency in
the matter of medical relief, food,
clothing and aid in various other ways
to the restoration of normal life in
chese countries, that it is entirely
beyond the resources of any private
organisation and one calling for goverument help on a large scale
Every physician and every publicist
who has given any attention to the
history of che spread of epidemies, especially of epidemics arising from
famine conditions, will agree with Mr.
Davison in the warning he sounds regarding the risk of such an epidemic
spreading to the United States, if
not checked at its source by proper
sanitary and hygicnic measures. This
consideration surely should help to
clinch the humanitarian appeal.","[('Central', 'LOC'), ('Eastern Europe', 'LOC'), ('to-day', 'DATE'), ('Heury P. Davison', 'PERSON'), ('the Red Cross Administrative\nCouncil', 'ORG'), ('Austria', 'GPE'), ('Poland', 'GPE'), ('Serbia', 'GPE'), ('Roumania', 'GPE'), ('Américan Red Cross', 'ORG'), ('chese', 'NORP'), ('one', 'CARDINAL'), ('Davison', 'PERSON'), ('the United States', 'GPE'), ('hygicnic', 'ORG')]"
143,new_york_herald_12148-bd6t54039d_article_85,article,1920-05-19,"What Mr. Davison suggests is that
Congress should appropriate 8500,
000,000 for the relief of European distress, the payments being spread over
a period of fifteen years. This mone.
was not to be a gift, but in the nature
of advances, which Mr. Davison felt
assured would be repaid. Not America
alone but all the nations, he insisted,
should share in the work of relicving
distress which constitutes Conc of the
most terrible tragedies in history.“
According to all reports, Congress,
while rcady to saddle the nation with
a crushing burden of debt to pay
bonuses to every soldier, whether ho
actually saw service in France or not
and in addition to liberal allowances
and pensions already granted, is turning a deaf car to this appeal. Reversing the patriotic motto of our
forefathers, they seem to be willing to
give “billions for tribute, but not one
penny for defence'’—ot one penn)
for the averting of threatened epidemic and the substantial expression
of sympathy with the sufferers from
a world catastrophe.
It is to be hoped that the larger
and deeper spirit of true Americanism
will declare itself loudly cnough to
awaken these Congressmen and cause
them to take sober second thoughit
before discarding tho opportunity
which the cmergeney presents.","[('Davison', 'PERSON'), ('Congress', 'ORG'), ('8500', 'CARDINAL'), ('000,000', 'CARDINAL'), ('European', 'NORP'), ('a period of fifteen years', 'DATE'), ('Davison', 'PERSON'), ('America', 'GPE'), ('Conc', 'PERSON'), ('Congress', 'ORG'), ('ho\nactually', 'PERSON'), ('France', 'GPE'), ('billions', 'CARDINAL'), ('one', 'CARDINAL'), ('second', 'ORDINAL')]"
144,new_york_herald_12148-bd6t53343b_article_170,article,1918-12-20,"Priväte MNVEn HODES, Co.:D, 316th Inf.: Write
to vaur broiher,Isidor-Hodce, Base Hospltal 24,
A.E
Private DEWITT B.,BERRING, Co. F. 1564h Inf.:
Taur brother Thomas B. Horring, 9Ist Cö., Trans.
Corps, wishes to hear from vou.
ROBERT WATTRIT, of Clarkten, Mo.: Anyone
knowingsame, will kindiv#request him te urite.
bome. His brother. lierman diöd at Fort Sam,
Heuston, Texas, on Oetober, 19, of influenza.
Sergeant JOE CAPORAL, 13th M.G. Battn., 5th
Dlv.: Write to Four brother, Cundidate George
Capornl.18 h. CoA.C.S., La Valbohne, Ain:
ROBERT EASTMAN: Commnnicate with vour
brother. Clinton. F. Eastman, Co.-B.-338th M.G.
Battn., A.P.O. 795, who has.newi from. Four mother.
Pr'vaté S. LINSEA HIdurs. Co., 129th Field Artillery: News of same is asked for by Sergeant
Geotge R. Lirsen, Battn. F, 79th F.A., A'P.O. 779.
VERXON M. ROBB. M.O. Co., L25th Inf., reborted killed on September 15 and unofficiallv geported on Nevember 19, 1913:Any information
would be gratefullv received. bv his brother, Melrin
T. Rnbb, Co. A, 134th Inf., A.P.O., 916.
Licutenant TIIOMAS. A GOODWIN:
Write to
cousin Eugene G., Rexford. 12 rue#d’Aguessenn,
Par's. Oeer 100 letters awaiting himsat Amérsean
Universty Unlone
Prirate MVER·RAPHAFL, 40ch Co., 10th Battn.,
Typist Detachment: Writeito voursbrether, Sergennt
HurtyE.“ Räphael, Engineer Detachicht, A.P.O.
779.","[('316th Inf', 'LOC'), ('Isidor-Hodce', 'ORG'), ('Base Hospltal', 'FAC'), ('24', 'CARDINAL'), ('A.E\nPrivate DEWITT B.,BERRING', 'PERSON'), ('Taur', 'PERSON'), ('Thomas B. Horring', 'PERSON'), ('9Ist Cö', 'PERCENT'), ('Trans', 'ORG'), ('Corps', 'GPE'), ('vou', 'ORG'), ('ROBERT WATTRIT', 'ORG'), ('Clarkten', 'GPE'), ('Mo.', 'GPE'), ('lierman diöd', 'PERSON'), ('Fort Sam', 'FAC'), ('Heuston', 'GPE'), ('Texas', 'GPE'), ('Oetober', 'ORG'), ('19', 'DATE'), ('Sergeant JOE CAPORAL', 'PERSON'), ('M.G. Battn', 'PERSON'), ('5th', 'ORDINAL'), ('Four', 'CARDINAL'), ('Cundidate George\nCapornl.18 h. CoA.C.S.', 'PERSON'), ('La Valbohne', 'GPE'), ('ROBERT EASTMAN', 'ORG'), ('Clinton', 'PERSON'), ('F. Eastman', 'PERSON'), ('M.G.', 'PERSON'), ('Battn', 'PERSON'), ('795', 'CARDINAL'), ('Four', 'CARDINAL'), (""Pr'vaté S. LINSEA HIdurs. Co."", 'ORG'), ('129th Field Artillery: News', 'ORG'), ('Sergeant\nGeotge R. Lirsen', 'PERSON'), ('Battn', 'PERSON'), ('F', 'ORG'), ('79th F.A.', 'ORG'), (""A'P.O."", 'ORG'), ('779', 'CARDINAL'), ('VERXON M. ROBB', 'PERSON'), ('M.O. Co.', 'ORG'), ('L25th Inf', 'GPE'), ('September 15', 'DATE'), ('Nevember 19, 1913', 'DATE'), ('Melrin', 'PERSON'), ('T. Rnbb', 'ORG'), ('134th Inf', 'GPE'), ('A.P.O.', 'ORG'), ('916', 'CARDINAL'), ('Eugene G.', 'PERSON'), ('Rexford', 'PERSON'), ('Par', 'ORG'), ('100', 'CARDINAL'), ('Amérsean', 'NORP'), ('Universty Unlone', 'PERSON'), ('Prirate MVER·RAPHAFL', 'ORG'), ('40ch Co.', 'ORG'), ('Battn', 'PERSON'), ('Typist', 'NORP'), ('Sergennt', 'ORG'), ('Räphael', 'GPE'), ('Engineer Detachicht', 'PERSON'), ('A.P.O.', 'ORG'), ('779', 'CARDINAL')]"
145,new_york_herald_12148-bd6t51453f_article_82,article,1919-04-02,"PRINCTPESSA COLONNA DI STIGLIANO. DEAD.
We regret to announce the death from
heart failure, after influenza, on Friday last, at Santa Margherita, Italy, of
Principessa Evelyne Colonna di Stigliano, only daughter of Mrs. John. W.
Mackay, and sister of Mr. Clarence H.
Mackay, of New Vork.
The death is reported from Florence
of Maurice Oscar. Fulton, a V.M.C.A.
secretary, from verebral hemorrhage.
Services were held in the American
Episcopal Church, and the body was
placed in à vault in' the Allori cemetery. Mr Fulton, who was forty-four
years old, was an automobile agent in
St. Petersburg, Fia., before enlisting
for war service last September. He was
assigned to T.M.O.A. work with the
Italian army, but recently had been
looking after American soldiers going
through Florence on lcave.","[('Friday', 'DATE'), ('Santa Margherita', 'GPE'), ('Italy', 'GPE'), ('Evelyne Colonna', 'PERSON'), ('John', 'PERSON'), ('W.\nMackay', 'PERSON'), ('Clarence H.\nMackay', 'PERSON'), ('New Vork', 'ORG'), ('Florence', 'GPE'), ('Maurice Oscar', 'PERSON'), ('Fulton', 'ORG'), ('V.M.C.A.', 'GPE'), ('American', 'NORP'), ('Episcopal Church', 'ORG'), ('Allori', 'PRODUCT'), ('Fulton', 'PERSON'), ('forty-four', 'CARDINAL'), ('St. Petersburg', 'GPE'), ('last September', 'DATE'), ('T.M.O.A.', 'GPE'), ('Italian', 'NORP'), ('American', 'NORP'), ('Florence', 'GPE')]"
146,new_york_herald_12148-bd6t51394m_article_33,article,1919-02-02,"Bauserrs, Saturdav.—TheEtoile
announces that Miss Margarét Wilson,
the American- President’s daughter, is
Buffering from influenza and is consequentlg obliged to keen to her room in
the Amsrican Legation in this citz.—
Havas.
Barz, Saturday.— Berlin despatch to
the Frankfort Gazctte“ sars: The
Association to Combat Bolsherism dilers
a. reward of 10.000 marks fan ih eaninre ol Radek e- Havss.","[('Saturdav.—TheEtoile', 'CARDINAL'), ('Margarét Wilson', 'PERSON'), ('the Amsrican Legation', 'ORG'), ('Havas', 'GPE'), ('Barz,', 'DATE'), ('Saturday', 'DATE'), ('Berlin', 'GPE'), ('the Frankfort Gazctte', 'PRODUCT'), ('The\nAssociation', 'ORG'), ('Combat Bolsherism', 'PRODUCT'), ('10.000 marks', 'MONEY'), ('Radek e-', 'PERSON')]"
147,new_york_herald_12148-bd6t53272m_article_189,article,1918-10-10,"Influenza, the grippe or.“Spanish
flu“' again had the honors of discussion
at the Academy of Medicine on Tuesday.
In view of tlie progress of the present
epidemic of influenza orer the greater
ihich it is
part of France, a progress
dangerous to dissimulate and äbsurd to
exaggerate, the gorernnient requested
the Academy to appoint a special committee to take measures against the
malady, shich is largely responsible for
the increased number of funeral processions observable-daily in the Paris streets
as well as in the suburbs","[('Influenza', 'NORP'), ('the Academy of Medicine', 'ORG'), ('Tuesday', 'DATE'), ('France', 'GPE'), ('Academy', 'ORG'), ('Paris', 'GPE')]"
148,new_york_herald_12148-bd6t53272m_article_190,article,1918-10-10,"The Academy has appointed on this
committee such eminent, medical authorities as Dr. Chauffard, Dr. Achard,
Dr. Vincent, Dr. Netter and Dr. Bezançon, whose reputation is international and iho are better qualified than
any other scientistz in the world- to
fight the insidious scourge that is now
rampant in nearly erery house in Paris.
During the sitting tlie Acadeing considered a. communication presented br
Dr. Achard on the presence of bronchopulmonary spirochatosis in the present
epidemic. Another communication, from
Dr. Patcin, dealt with the chemical analyses of blood and other fluids from
victims of the grippe. These anal'ses revealed the presence of a surprising proportion of urca. This is regarded as
evidenco of denutrition, or of akind or
intense auto-combustion of which other
symptoms are the patients' verg higir
temperature and the rapiditg with
which they become cmaciated.
Rapid Emaciation.
In regard to this rapid cmaciation,
some authorities adrise the superalimentation of the sufferers, notwithstanding their feverishness.
Dr. Netter, who has made aspecial
study of influenza erer since the terrible epidemic of 1889-1890, when people
perished by thousands, stated gesterday
that when the present-form of inilnenza
first appeared, last spring it manifested
no. specially grave characteristics. An
attack generally Insted only a few days,
thei chief symptoms being intense pain
in the head and limbs anda feverish
temperature. Since August, bowerer,
theré have been numerous complicated
developments, with acnte bronchitis,
suffocation, catarrh, pneumonia and
pleurisy of a virulent nature.
The present epidemic is particularly
contagious. It attacks several members
of the same famiiy, and the persons
nursing the patients are highly liable to
be stricken
The treatment, varies according to individual cases and can only be decided
bv. the physician attending tlie patient.
When influenza appears, the sufferer
should remain indoors and send for the
doctor immediately.","[('Academy', 'ORG'), ('Chauffard', 'PERSON'), ('Achard', 'PERSON'), ('Vincent', 'PERSON'), ('Netter', 'PERSON'), ('Bezançon', 'PERSON'), ('Paris', 'GPE'), ('Acadeing', 'ORG'), ('Achard', 'PERSON'), ('Patcin', 'PERSON'), ('Netter', 'PERSON'), ('1889-1890', 'DATE'), ('thousands', 'CARDINAL'), ('first', 'ORDINAL'), ('last spring', 'DATE'), ('only a few days', 'DATE'), ('thei', 'ORG'), ('limbs anda', 'PERSON'), ('August', 'DATE'), ('catarrh', 'GPE'), ('influenza', 'PERSON')]"
149,new_york_herald_12148-bd6t53272m_article_188,article,1918-10-10,"During the past week 989 deaths were
registered in Paris, as compared with
888 during the preceding week, and 721
the average for the sesson. Typhoid
fever caused 5 deaths, whooping cough
2, diphtheria 2,and infantile diarrhea
31. There were 19 violent deaths and
3 suicides.
Four hundred and twenty-nine-marriages took place, and 568 births were
registered, 283 being boys and 285
girls.
Ravages in South. Africa
(PHOM THE HIERALD'S CORRESPONDENT.)
LLornos, Wednesday. — A Reuter's
Agency message from Cape Town states
that Spanish inflnenzä has chtained an
extraordinary grip. on. Sonth.Africa and
is spreading extensivelr
The epidemic is usually quicklp orer
in#the case of whites, but is most. virulent among the natives.
Kimberley’'s trade and mining ##s at
a standstill. A terrible toll of. natives
is buried in batches hourly. There have
been 101 deaths at the Dutoitspan Mine
compound alone, and twenty-two at
Kimberley Jail. The epidemic has now
broken out at Bloemfontein, large numbers, especially natives, being affected.","[('the past week', 'DATE'), ('989', 'CARDINAL'), ('Paris', 'GPE'), ('888', 'CARDINAL'), ('the preceding week', 'DATE'), ('721', 'CARDINAL'), ('5', 'CARDINAL'), ('2', 'CARDINAL'), ('2,and', 'CARDINAL'), ('31', 'DATE'), ('19', 'CARDINAL'), ('3', 'CARDINAL'), ('Four hundred and twenty-nine', 'CARDINAL'), ('568', 'CARDINAL'), ('283', 'CARDINAL'), ('285', 'CARDINAL'), ('South', 'LOC'), ('Africa', 'LOC'), (""PHOM THE HIERALD'S CORRESPONDENT"", 'WORK_OF_ART'), ('LLornos', 'ORG'), ('Wednesday', 'DATE'), ('Reuter', 'ORG'), ('Agency', 'ORG'), ('Cape Town', 'LOC'), ('Spanish', 'NORP'), ('Africa', 'LOC'), ('in#the', 'NORP'), ('Kimberley', 'PERSON'), ('##s', 'MONEY'), ('hourly', 'TIME'), ('101', 'CARDINAL'), ('Dutoitspan Mine', 'ORG'), ('twenty-two', 'CARDINAL'), ('Kimberley Jail', 'PERSON'), ('Bloemfontein', 'GPE')]"
150,new_york_herald_12148-bd6t53272m_article_175,article,1918-10-10,"(FROM THIE HERALD'S CORRESPOFDENT.)
Loxnox, Weduesday. — The Genera
correspondent of the.“Daily Express
telegraphs that it is officially announced
from Berlin that 180,000 new cases of
Spanish influenza have broken out in the
German Army, While the Hungarian
newspapers report that there are more
than 100,000 cases in Budapest alone.
Official reports of the progress of the
epidemic in Switzerland show that there
are 1,270 cases in the canton of Lucerne,
1,075 in Zurich, and 2,510 cases in St.
Gall. Nearly a thousand doctors are
working night and day to overcome the
scourge, and twenty-three bave succumbed, in addition to six elergymen
and many nurses.
The hospitals of Lausaune and Geneva
are overcrowded with patients, and the
death-rafe israpidly increasing. In
many Swiss toyns the schools, cinemas,
and even many churches hare had to be
closed.","[(""THIE HERALD'S"", 'ORG'), ('Loxnox', 'ORG'), ('Weduesday', 'DATE'), ('Genera', 'PERSON'), ('Berlin', 'GPE'), ('180,000', 'CARDINAL'), ('Spanish', 'NORP'), ('German Army', 'ORG'), ('Hungarian', 'NORP'), ('100,000', 'CARDINAL'), ('Budapest', 'GPE'), ('Switzerland', 'GPE'), ('1,270', 'CARDINAL'), ('Lucerne', 'GPE'), ('1,075', 'CARDINAL'), ('Zurich', 'GPE'), ('2,510', 'CARDINAL'), ('St.\nGall', 'GPE'), ('Nearly a thousand', 'CARDINAL'), ('twenty-three', 'CARDINAL'), ('six', 'CARDINAL'), ('Lausaune', 'GPE'), ('Geneva', 'GPE'), ('Swiss', 'NORP')]"
151,new_york_herald_12148-bd6t53272m_article_176,article,1918-10-10,"(FROMI THE HERALD'S CORRESPOXDENT.)
Lornor, Weduesday.— Tangier message to the “Times'’ states that Tangier
is stricken with a violent epidemic of
Spanish influenza, which, especially in
the case of the Moors, becomes, by neglect of precautions, acute pneumonin.
Hundreds- have died and are dying in
the town and surrounding villages, and
there have been many deaths among the
poorer European populstion.","[('HERALD', 'ORG'), ('Lornor', 'PERSON'), ('Weduesday', 'DATE'), (""the “Times'’"", 'ORG'), ('Spanish', 'NORP'), ('Moors', 'ORG'), ('European', 'NORP')]"
152,new_york_herald_12148-bd6t54036g_article_365,article,1920-05-16,"Desertion seems to be an epidemic in all
armies and navies at present, reports of
wholesale desertions from the American Navz
in New Vork hare their ccunterpart in
France. The police raided # hotel at Joinville, near Paris, two nighis ago, and there
arrested fifty soldiers who were deserters
from the Colonial Arnw. All were taken 1
the police station and the military authorlties were notified.","[('American', 'NORP'), ('Navz', 'ORG'), ('New Vork', 'GPE'), ('France', 'GPE'), ('#', 'CARDINAL'), ('Joinville', 'GPE'), ('Paris', 'GPE'), ('two nighis ago', 'DATE'), ('fifty', 'CARDINAL'), ('the Colonial Arnw', 'ORG'), ('1', 'CARDINAL')]"
153,new_york_herald_12148-bd6t51447d_article_42,article,1919-03-27,"(SPECIL TELEGRAM TO THE HIERALD.)
Wans.w, Tuesday.—The American
Red Cross Mission to Poland to-day
completed an eight-day tour of inspection of Eastern and South-Eastern Poland, during which it travelled 1,500
miles and distributed supplies of food,
clothing and medicines to twenty cities,
towns and villages.
Typhus was found ererywhere, but it
was cpidemic mainly in the- small isolated villages cut off from the channels
of transportation. Smallpox and trachoma were not so prevalent, but grave
dangers of an epidemic threatened
ihere the victims of all these diseases
lived in the same rooms with undernourished persons who had not get been
attackéd.
The greatest suffering and destitution
were found in Pinsk, 200 miles east of
Warsaw, in the unhealthy Pripet
marshes. Here were 500 cases of typhus
among the population, which, in the
last four gears, has been reduced from
50,000 to 25,000. The people generally
were living under the most unsanitary,
disease-breeding conditions, and hunger
had stalked into every home.","[('American', 'NORP'), ('Poland', 'GPE'), ('eight-day', 'DATE'), ('Eastern', 'ORG'), ('South-Eastern Poland', 'LOC'), ('1,500\nmiles', 'QUANTITY'), ('twenty', 'CARDINAL'), ('Typhus', 'PERSON'), ('Pinsk', 'GPE'), ('200 miles', 'QUANTITY'), ('Warsaw', 'GPE'), ('Pripet', 'NORP'), ('500', 'CARDINAL'), ('four', 'CARDINAL'), ('50,000 to 25,000', 'CARDINAL')]"
154,new_york_herald_12148-bd6t53970p_article_101,article,1920-03-10,"(SPECIAL CORRESPONDENCE.)
NEw Tonk, Feb. 14.—Because
of the death of animalcule whom
laboratory experts claim they hac
convicted of being the germ of
influenza, we have a world-wide
epidemic and the renewed search
for the elusive bacillus, according
to Lientenaut-Colonel Thomason,
formerly of the Army Medical
Corps and now at Flower Hospital.
It was necessary to puncture
the lung of a patient who had
died of influenza in order to get
the fluid in which the germ lived.
This done, the mieroscope revealed the presence of the muchsouglit organism und a culture of
liis kind was started. Thatz was
Wlere the trouhle came. Instend
of breeding, the last surviving
iember of the Species in captirliy died, and the scarch had to
he begun again.","[('Feb. 14.—Because', 'DATE'), ('Lientenaut', 'PERSON'), ('Thomason', 'PERSON'), ('the Army Medical\nCorps', 'ORG'), ('Flower Hospital', 'ORG'), ('Thatz', 'PERSON')]"
155,new_york_herald_12148-bd6t531712_article_97,article,1918-07-01,"Mr. Daniel Butler Fearing was born
al Newport, R.I., on August 14, 1859.
He took an active interest in the municipal affairs of his native city, and in
1894 filled the office of mayor. His extensive knowledge of pisciculture was
recognized in 1914 by his election to
the presidency of the American Fisheries
Association.
PRINCESS PAT HAS INFLUENZA.
(FROM THE HERALD'S CORRESPONDENT.)
LoNpon, Sunday.—Princess Patricia of
Connaught is ill with influenza and was
unable to be present at the matinée in
aid of her Canadian Light Infantry at
the Apollo Tlleatre on Friday.
Twenty-seven of a ship's crew are
down with influenza at Hull. An East
Hull doctor says his influenza patients
average one hhundred per day.","[('Daniel Butler', 'PERSON'), ('al Newport', 'GPE'), ('R.I.', 'GPE'), ('August 14, 1859', 'DATE'), ('1894', 'DATE'), ('1914', 'DATE'), ('the American Fisheries\nAssociation', 'ORG'), ('CORRESPONDENT', 'ORG'), ('LoNpon', 'ORG'), ('Patricia', 'PERSON'), ('Connaught', 'ORG'), ('Canadian Light Infantry', 'ORG'), ('the Apollo Tlleatre', 'FAC'), ('Friday', 'DATE'), ('Twenty-seven', 'CARDINAL'), ('one', 'CARDINAL')]"
156,new_york_herald_12148-bd6t526239_article_342,article,1920-12-12,"As. if sthe war and. its conssquences weré
nöt ills chough for this generation, new and
strange maladies keépadding their quota of
affliction as each winter comes round. Last
year it Was encephali.is of the lethargie
variety, and now another epidemic has made
its äppcarance in Paris, Which, though not
serious in its cönsequences, is suffiei ntlzpainful while it lasts to. justify the dreadfname that lias, been given to it by learned
doctors—Myoclonie Encephalitis.
The prémonitory syrptom of this new discase, wlich appears ta be widely prevalent
in Paris just now, is hiccough—not ordinary
hiccough, which yields to well-known homely
remedies, but a persistent; stubhorn spasm o
tlie diaphragm which lasts for several days.
The. patientris sö shaken after these prolonged
fits that he is left in a state of weakness
differing little from #that which follows a
serious illness.
Dr. Dufour, of the Höpital Broussais, who
has attended a large number, of cases of
Myoclonic Encéphalitis, says that the malady
is undoubtedly of an infectious character, in
view of the fever which accompanies its beFinnings. Whila admitting that it is not
malignant, the physician warns those affected
not t0 treat it lighily, but torlake thie usua
précautions, as complicätions may ensue.","[('Last\nyear', 'DATE'), ('Paris', 'GPE'), ('Myoclonie Encephalitis', 'PRODUCT'), ('Paris', 'GPE'), ('several days', 'DATE'), ('Dufour', 'PERSON'), ('the Höpital Broussais', 'LOC'), ('Myoclonic Encéphalitis', 'PERSON'), ('Whila', 'PERSON')]"
